datetime,MAIN,SIDE,SOUP,DESSERT,SALAD,BOTTLE,DRINK,ICE_CREAM,SWEETS_N_SNACKS,BAKED_GOOD,CONDIMENT,FRUIT,ALCOHOL,OTHER,TOTAL_SALES
2023-06-29 13:30:00,54,47,0,34,17,16,0,0,0,0,0,0,0,0,168
2023-06-29 13:45:00,59,31,0,21,25,17,0,0,0,0,0,0,0,0,153
2023-06-29 14:00:00,36,26,0,8,12,5,0,0,0,0,0,0,0,0,87
2023-06-30 11:30:00,3,1,0,1,1,2,0,0,0,0,0,0,0,0,8
2023-06-30 11:45:00,21,8,0,19,4,4,0,0,0,0,0,0,0,0,56
2023-06-30 12:00:00,53,24,0,40,27,26,0,0,0,0,0,0,0,0,170
2023-06-30 12:15:00,66,34,0,29,18,26,0,0,0,0,1,0,0,0,174
2023-06-30 12:30:00,52,13,0,39,14,21,0,0,0,0,0,0,0,0,139
2023-06-30 12:45:00,54,22,0,31,30,15,0,0,0,0,0,0,0,0,152
2023-06-30 13:00:00,51,14,0,25,14,28,0,0,0,0,0,0,0,0,132
2023-06-30 13:15:00,47,13,0,16,18,16,0,0,0,0,0,0,0,0,110
2023-06-30 13:30:00,50,15,0,16,14,18,0,0,0,0,0,0,0,0,113
2023-06-30 13:45:00,30,12,0,14,9,13,0,0,0,0,0,0,0,0,78
2023-06-30 14:00:00,17,6,0,6,9,7,0,0,0,0,0,0,0,0,45
2023-07-03 11:30:00,52,16,2,14,19,13,0,0,0,0,0,0,0,0,116
2023-07-03 11:45:00,52,17,3,18,17,13,0,0,0,0,0,0,0,0,120
2023-07-03 12:00:00,73,24,1,24,29,16,0,0,0,0,0,0,0,0,167
2023-07-03 12:15:00,64,16,0,24,28,15,0,0,0,0,0,0,0,0,147
2023-07-03 12:30:00,48,17,0,18,24,19,0,0,0,0,0,0,0,0,126
2023-07-03 12:45:00,70,26,1,24,27,17,0,0,0,0,0,0,0,0,165
2023-07-03 13:00:00,77,28,6,38,37,23,0,0,0,0,0,0,0,0,209
2023-07-03 13:15:00,81,33,5,29,37,28,0,0,0,0,0,0,0,0,213
2023-07-03 13:30:00,78,27,1,27,34,22,0,0,0,0,0,0,0,0,189
2023-07-03 13:45:00,48,12,2,14,19,9,0,0,0,0,0,0,0,0,104
2023-07-03 14:00:00,38,10,1,16,14,9,0,0,0,0,0,0,0,0,88
2023-07-04 11:30:00,62,34,8,36,16,10,0,0,0,1,7,0,0,0,174
2023-07-04 11:45:00,65,35,12,31,26,17,0,0,0,1,10,0,0,0,197
2023-07-04 12:00:00,62,27,6,41,23,17,0,0,0,1,6,0,0,0,183
2023-07-04 12:15:00,59,46,13,55,27,11,0,0,0,1,7,0,0,0,219
2023-07-04 12:30:00,63,28,11,31,24,11,0,0,0,1,8,0,0,0,177
2023-07-04 12:45:00,59,33,15,36,28,14,0,0,0,1,12,0,0,0,198
2023-07-04 13:00:00,62,40,13,39,23,16,0,0,0,1,6,0,0,0,200
2023-07-04 13:15:00,67,33,10,35,16,19,0,0,0,1,7,0,0,0,188
2023-07-04 13:30:00,59,36,16,15,19,23,0,0,0,2,14,0,0,0,184
2023-07-04 13:45:00,56,30,11,9,9,19,0,0,0,1,11,0,0,0,146
2023-07-04 14:00:00,44,33,10,15,16,14,0,0,0,1,8,0,0,0,141
2023-07-05 11:30:00,42,32,15,17,41,13,0,0,0,1,12,0,0,1,174
2023-07-05 11:45:00,49,51,7,23,16,24,0,0,0,1,6,0,0,0,177
2023-07-05 12:00:00,71,56,8,37,43,22,0,0,0,1,6,0,0,0,244
2023-07-05 12:15:00,67,61,9,25,39,20,0,0,0,1,8,0,0,0,230
2023-07-05 12:30:00,64,70,14,38,35,22,0,0,0,1,11,0,0,0,255
2023-07-05 12:45:00,53,58,10,26,26,18,0,0,0,1,8,0,0,0,200
2023-07-05 13:00:00,61,57,11,23,25,19,0,0,0,1,7,0,0,0,204
2023-07-05 13:15:00,50,40,12,19,22,18,0,0,0,1,10,0,0,0,172
2023-07-05 13:30:00,68,27,10,14,24,29,0,0,0,1,7,0,0,0,180
2023-07-05 13:45:00,54,37,10,25,14,16,0,0,0,1,9,0,0,0,166
2023-07-05 14:00:00,19,17,8,7,8,10,0,0,0,1,6,0,0,0,76
2023-07-06 11:30:00,3,3,1,0,3,0,0,0,0,0,0,0,0,0,10
2023-07-06 11:45:00,60,24,1,20,19,16,0,0,0,0,0,0,0,0,140
2023-07-06 12:00:00,94,48,4,26,35,22,0,0,0,0,0,0,0,0,229
2023-07-06 12:15:00,82,35,3,26,39,18,0,0,0,0,0,0,0,0,203
2023-07-06 12:30:00,61,34,1,11,26,20,0,0,0,0,0,0,0,0,153
2023-07-06 12:45:00,66,29,0,16,26,16,0,0,0,0,0,0,0,0,153
2023-07-06 13:00:00,63,33,3,19,31,14,0,0,0,0,0,0,0,0,163
2023-07-06 13:15:00,76,21,5,19,25,18,0,0,0,0,0,0,0,0,164
2023-07-06 13:30:00,67,34,2,20,12,17,0,0,0,0,0,0,0,0,152
2023-07-06 13:45:00,82,35,3,25,21,20,0,0,0,0,0,0,0,0,186
2023-07-06 14:00:00,34,17,4,8,12,11,0,0,0,0,0,0,0,0,86
2023-07-07 11:30:00,24,8,0,10,6,7,0,0,0,0,0,0,0,0,55
2023-07-07 11:45:00,36,14,0,18,7,4,0,0,0,0,0,0,0,0,79
2023-07-07 12:00:00,59,18,0,26,14,15,0,0,0,0,0,0,0,0,132
2023-07-07 12:15:00,59,38,0,31,11,23,0,0,0,0,0,0,0,0,162
2023-07-07 12:30:00,55,21,0,25,12,9,0,0,0,0,0,0,0,0,122
2023-07-07 12:45:00,39,14,0,21,13,8,0,0,0,0,0,0,0,0,95
2023-07-07 13:00:00,58,16,0,26,33,16,0,0,0,0,0,0,0,0,149
2023-07-07 13:15:00,48,10,0,12,15,18,0,0,0,0,0,0,0,0,103
2023-07-07 13:30:00,39,17,0,17,4,14,0,0,0,0,0,0,0,0,91
2023-07-07 13:45:00,39,10,0,8,7,12,0,0,0,0,0,0,0,0,76
2023-07-07 14:00:00,8,6,0,4,1,4,0,0,0,0,0,0,0,0,23
2023-07-10 11:30:00,31,9,2,12,10,9,0,0,0,0,0,0,0,0,73
2023-07-10 11:45:00,27,15,6,7,10,4,0,0,0,1,4,0,0,0,74
2023-07-10 12:00:00,60,25,7,18,30,22,0,0,0,1,6,0,0,0,169
2023-07-10 12:15:00,33,11,2,5,21,9,0,0,0,0,1,0,0,0,82
2023-07-10 12:30:00,52,30,8,26,41,17,0,0,0,1,5,0,0,0,180
2023-07-10 12:45:00,48,24,4,19,42,13,0,0,0,0,5,0,0,0,155
2023-07-10 13:00:00,57,25,8,20,40,22,0,0,0,0,3,0,0,0,175
2023-07-10 13:15:00,63,21,14,17,33,19,0,0,0,1,7,0,0,0,175
2023-07-10 13:30:00,43,21,7,14,19,12,0,0,0,1,4,0,0,0,121
2023-07-10 13:45:00,60,22,8,12,24,19,0,0,0,0,5,0,0,0,150
2023-07-10 14:00:00,31,20,2,10,12,6,0,0,0,0,2,0,0,0,83
2023-07-11 11:30:00,47,17,0,21,14,12,0,0,0,0,0,0,0,0,111
2023-07-11 11:45:00,90,17,0,28,20,17,0,0,0,0,0,0,0,0,172
2023-07-11 12:00:00,73,26,0,25,13,21,0,0,0,0,0,0,0,0,158
2023-07-11 12:15:00,68,21,0,18,20,13,0,0,0,0,0,0,0,0,140
2023-07-11 12:30:00,65,29,0,28,23,16,0,0,0,0,0,0,0,0,161
2023-07-11 12:45:00,46,16,0,18,15,13,0,0,0,0,0,0,0,0,108
2023-07-11 13:00:00,74,20,0,25,17,25,0,0,0,0,0,0,0,0,161
2023-07-11 13:15:00,73,30,0,30,23,29,0,0,0,0,0,0,0,0,185
2023-07-11 13:30:00,72,27,0,12,16,22,0,0,0,0,0,0,0,0,149
2023-07-11 13:45:00,63,24,0,21,11,25,0,0,0,0,0,0,0,0,144
2023-07-11 14:00:00,25,9,0,5,9,7,0,0,0,0,0,0,0,0,55
2023-07-12 11:30:00,41,20,11,34,18,4,0,0,0,1,11,0,0,1,141
2023-07-12 11:45:00,64,36,14,45,19,14,0,0,0,1,10,0,0,0,203
2023-07-12 12:00:00,66,21,11,38,21,19,0,0,0,1,6,0,0,0,183
2023-07-12 12:15:00,69,18,8,43,33,23,0,0,0,0,5,0,0,1,200
2023-07-12 12:30:00,51,26,21,38,29,8,0,0,0,2,13,0,0,0,188
2023-07-12 12:45:00,38,17,7,21,21,17,0,0,0,1,5,0,0,0,127
2023-07-12 13:00:00,47,25,12,12,32,22,0,0,0,1,6,0,0,0,157
2023-07-12 13:15:00,56,18,10,24,24,23,0,0,0,1,6,0,0,0,162
2023-07-12 13:30:00,45,26,14,15,20,30,0,0,0,1,10,0,0,0,161
2023-07-12 13:45:00,37,20,10,10,4,13,0,0,0,1,7,0,0,0,102
2023-07-12 14:00:00,24,12,2,5,4,9,0,0,0,0,2,0,0,0,58
2023-07-13 11:30:00,55,30,0,21,13,26,0,0,0,0,0,0,0,0,145
2023-07-13 11:45:00,83,31,0,39,17,29,0,0,0,0,5,0,0,0,204
2023-07-13 12:00:00,70,35,0,37,16,28,0,0,0,0,1,0,0,0,187
2023-07-13 12:15:00,76,36,0,29,15,27,0,0,0,0,2,0,0,0,185
2023-07-13 12:30:00,46,30,0,17,11,14,0,0,0,0,0,0,0,0,118
2023-07-13 12:45:00,78,29,0,22,13,23,0,0,0,0,0,0,0,0,165
2023-07-13 13:00:00,75,21,0,25,20,30,0,0,0,0,0,0,0,0,171
2023-07-13 13:15:00,74,34,0,25,10,23,0,0,0,0,0,0,0,0,166
2023-07-13 13:30:00,77,49,0,19,13,30,0,0,0,0,0,0,0,0,188
2023-07-13 13:45:00,60,29,0,15,16,17,0,0,0,0,0,0,0,0,137
2023-07-13 14:00:00,27,11,0,3,6,10,0,0,0,0,0,0,0,0,57
2023-07-14 11:30:00,42,6,0,16,17,12,0,0,0,0,0,0,0,0,93
2023-07-14 11:45:00,31,8,0,16,5,13,0,0,0,0,0,0,0,0,73
2023-07-14 12:00:00,48,14,0,11,14,12,0,0,0,0,0,0,0,0,99
2023-07-14 12:15:00,60,21,0,24,24,15,0,0,0,0,0,0,0,0,144
2023-07-14 12:30:00,39,10,0,16,26,12,0,0,0,0,0,0,0,0,103
2023-07-14 12:45:00,55,18,0,19,31,16,0,0,0,0,0,0,0,0,139
2023-07-14 13:00:00,50,8,0,12,28,13,0,0,0,0,0,0,0,0,111
2023-07-14 13:15:00,44,11,0,16,30,13,0,0,0,0,0,0,0,0,114
2023-07-14 13:30:00,30,10,0,13,15,8,0,0,0,0,0,0,0,0,76
2023-07-14 13:45:00,29,9,0,6,18,8,0,0,0,0,0,0,0,0,70
2023-07-14 14:00:00,19,3,0,4,7,1,0,0,0,0,0,0,0,0,34
2023-07-17 11:30:00,27,15,0,12,7,6,0,0,0,0,0,0,0,0,67
2023-07-17 11:45:00,12,2,0,2,4,1,0,0,0,0,0,0,0,0,21
2023-07-17 12:00:00,55,17,3,14,18,12,0,0,0,0,2,0,0,0,121
2023-07-17 12:15:00,81,28,9,27,35,33,0,0,0,1,7,0,0,0,221
2023-07-17 12:30:00,69,21,2,25,26,27,0,0,0,0,2,0,0,0,172
2023-07-17 12:45:00,61,26,5,24,31,20,0,0,0,0,3,0,0,0,170
2023-07-17 13:00:00,67,20,6,21,18,22,0,0,0,0,6,0,0,0,160
2023-07-17 13:15:00,66,18,5,22,34,39,0,0,0,0,4,0,0,0,188
2023-07-17 13:30:00,35,6,3,13,14,7,0,0,0,0,2,0,0,0,80
2023-07-17 13:45:00,21,13,2,8,14,6,0,0,0,0,2,0,0,0,66
2023-07-17 14:00:00,10,3,3,2,4,3,0,0,0,0,2,0,0,0,27
2023-07-18 11:30:00,26,11,0,12,15,3,0,0,0,0,0,0,0,0,67
2023-07-18 11:45:00,20,6,0,9,5,2,0,0,0,0,0,0,0,0,42
2023-07-18 12:00:00,78,39,0,29,25,15,0,0,0,0,0,0,0,0,186
2023-07-18 12:15:00,69,17,0,30,16,21,0,0,0,0,0,0,0,0,153
2023-07-18 12:30:00,95,44,0,37,30,28,0,0,0,0,0,0,0,0,234
2023-07-18 12:45:00,73,28,0,29,31,15,0,0,0,0,0,0,0,0,176
2023-07-18 13:00:00,72,29,0,26,35,15,0,0,0,0,0,0,0,0,177
2023-07-18 13:15:00,69,26,0,24,20,9,0,0,0,0,0,0,0,0,148
2023-07-18 13:30:00,42,16,0,13,11,12,0,0,0,0,0,0,0,0,94
2023-07-18 13:45:00,34,13,0,6,10,14,0,0,0,0,0,0,0,0,77
2023-07-18 14:00:00,8,4,0,5,1,2,0,0,0,0,0,0,0,0,20
2023-07-19 11:30:00,42,10,4,20,18,14,0,0,0,0,2,0,0,0,110
2023-07-19 11:45:00,47,16,1,24,18,20,0,0,0,0,1,0,0,0,127
2023-07-19 12:00:00,58,15,8,24,29,26,0,0,0,0,4,0,0,0,164
2023-07-19 12:15:00,61,24,10,27,26,26,0,0,0,1,5,0,0,0,180
2023-07-19 12:30:00,51,12,6,21,34,20,0,0,0,0,5,0,0,0,149
2023-07-19 12:45:00,70,23,7,31,35,33,0,0,0,0,5,0,0,0,204
2023-07-19 13:00:00,43,18,6,14,20,17,0,0,0,0,4,0,0,0,122
2023-07-19 13:15:00,45,16,2,24,24,21,0,0,0,0,3,0,0,0,135
2023-07-19 13:30:00,67,25,4,27,27,27,0,0,0,0,3,0,0,0,180
2023-07-19 13:45:00,64,17,4,23,16,19,0,0,0,0,2,0,0,0,145
2023-07-19 14:00:00,17,5,4,7,5,7,0,0,0,0,2,0,0,0,47
2023-07-20 11:30:00,27,12,0,5,7,4,0,0,0,0,0,0,0,0,55
2023-07-20 11:45:00,21,10,0,10,7,1,0,0,0,0,0,0,0,0,49
2023-07-20 12:00:00,51,15,0,15,11,15,0,0,0,0,0,0,0,0,107
2023-07-20 12:15:00,58,29,0,14,25,9,0,0,0,0,0,0,0,0,135
2023-07-20 12:30:00,75,17,0,22,9,26,0,0,0,0,0,0,0,0,149
2023-07-20 12:45:00,79,18,0,27,18,17,0,0,0,0,0,0,0,0,159
2023-07-20 13:00:00,86,29,0,27,30,20,0,0,0,0,0,0,0,0,192
2023-07-20 13:15:00,83,41,0,22,19,18,0,0,0,0,0,0,0,0,183
2023-07-20 13:30:00,30,12,0,8,13,4,0,0,0,0,0,0,0,0,67
2023-07-20 13:45:00,31,8,0,8,15,10,0,0,0,0,0,0,0,0,72
2023-07-20 14:00:00,9,1,0,3,7,5,0,0,0,0,0,0,0,0,25
2023-07-21 11:30:00,22,14,0,9,7,8,0,0,0,0,0,0,0,0,60
2023-07-21 11:45:00,17,8,0,8,5,6,0,0,0,0,0,0,0,0,44
2023-07-21 12:00:00,41,16,0,12,7,7,0,0,0,0,1,0,0,0,84
2023-07-21 12:15:00,32,30,0,19,13,6,0,0,0,0,0,0,0,0,100
2023-07-21 12:30:00,57,38,0,29,23,13,0,0,0,0,0,0,0,0,160
2023-07-21 12:45:00,38,11,0,17,8,10,0,0,0,0,0,0,0,0,84
2023-07-21 13:00:00,40,4,0,22,25,11,0,0,0,0,0,0,0,0,102
2023-07-21 13:15:00,18,11,0,12,9,4,0,0,0,0,0,0,0,0,54
2023-07-21 13:30:00,20,4,0,7,13,6,0,0,0,0,0,0,0,0,50
2023-07-21 13:45:00,18,3,0,7,7,8,0,0,0,0,0,0,0,0,43
2023-07-21 14:00:00,7,1,0,3,6,1,0,0,0,0,0,0,0,0,18
2023-07-24 11:30:00,11,12,3,8,2,1,0,0,0,0,2,0,0,0,39
2023-07-24 11:45:00,12,20,4,5,3,5,0,0,0,1,3,0,0,0,53
2023-07-24 12:00:00,17,30,3,8,4,3,0,0,0,0,3,0,0,0,68
2023-07-24 12:15:00,23,33,8,7,4,7,0,0,0,1,4,0,0,0,87
2023-07-24 12:30:00,49,62,8,23,17,17,0,0,0,1,5,0,0,0,182
2023-07-24 12:45:00,33,48,11,17,12,16,0,0,0,1,9,0,0,0,147
2023-07-24 13:00:00,69,63,10,24,12,24,0,0,0,1,7,0,0,0,210
2023-07-24 13:15:00,35,37,5,15,6,17,0,0,0,0,2,0,0,0,117
2023-07-24 13:30:00,38,40,6,15,9,16,0,0,0,0,4,0,0,0,128
2023-07-24 13:45:00,27,17,5,15,5,12,0,0,0,0,3,0,0,0,84
2023-07-24 14:00:00,13,6,0,2,2,5,0,0,0,0,0,0,0,0,28
2023-07-25 11:30:00,13,5,1,5,4,0,0,0,0,0,0,0,0,0,28
2023-07-25 11:45:00,24,8,2,12,5,5,0,0,0,0,2,0,0,0,58
2023-07-25 12:00:00,53,26,3,20,21,7,0,0,0,0,4,0,0,0,134
2023-07-25 12:15:00,60,42,3,31,23,17,0,0,0,0,4,0,0,0,180
2023-07-25 12:30:00,67,30,10,25,43,17,0,0,0,1,9,0,0,0,202
2023-07-25 12:45:00,46,20,11,25,14,20,0,0,0,1,11,0,0,0,148
2023-07-25 13:00:00,80,34,7,30,46,23,0,0,0,1,7,0,0,0,228
2023-07-25 13:15:00,31,13,4,13,15,14,0,0,0,1,4,0,0,0,95
2023-07-25 13:30:00,35,15,4,5,18,11,0,0,0,0,4,0,0,0,92
2023-07-25 13:45:00,25,15,4,6,17,9,0,0,0,0,4,0,0,0,80
2023-07-25 14:00:00,17,5,0,4,4,2,0,0,0,0,0,0,0,0,32
2023-07-26 11:30:00,19,5,5,12,11,9,0,0,0,0,0,0,0,0,61
2023-07-26 11:45:00,7,5,8,11,7,4,0,0,0,0,0,0,0,0,42
2023-07-26 12:00:00,34,13,21,28,19,8,0,0,0,0,0,0,0,0,123
2023-07-26 12:15:00,19,8,14,13,16,7,0,0,0,0,0,0,0,0,77
2023-07-26 12:30:00,39,11,24,32,21,19,0,0,0,0,0,0,0,0,146
2023-07-26 12:45:00,23,12,23,25,28,8,0,0,0,0,0,0,0,0,119
2023-07-26 13:00:00,46,20,29,28,36,15,0,0,0,0,0,0,0,0,174
2023-07-26 13:15:00,54,30,39,41,43,29,0,0,0,1,0,0,0,0,237
2023-07-26 13:30:00,17,14,11,14,14,12,0,0,0,0,0,0,0,0,82
2023-07-26 13:45:00,16,8,5,7,11,5,0,0,0,0,0,0,0,0,52
2023-07-26 14:00:00,4,3,1,1,1,2,0,0,0,0,0,0,0,0,12
2023-07-27 11:30:00,24,9,0,12,4,7,0,0,0,0,0,0,0,0,56
2023-07-27 11:45:00,11,5,0,3,2,4,0,0,0,0,0,0,0,0,25
2023-07-27 12:00:00,67,28,3,25,14,16,0,0,0,0,0,0,0,0,153
2023-07-27 12:15:00,40,13,0,17,12,9,0,0,0,0,0,0,0,0,91
2023-07-27 12:30:00,96,25,2,32,32,22,0,0,0,0,0,0,0,0,209
2023-07-27 12:45:00,37,18,0,22,9,9,0,0,0,0,0,0,0,0,95
2023-07-27 13:00:00,74,19,2,37,18,18,0,0,0,0,0,0,0,0,168
2023-07-27 13:15:00,58,18,1,19,16,17,0,0,0,0,0,0,0,0,129
2023-07-27 13:30:00,38,11,2,5,6,11,0,0,0,0,0,0,0,0,73
2023-07-27 13:45:00,23,7,0,9,9,7,0,0,0,0,0,0,0,0,55
2023-07-27 14:00:00,13,3,1,5,4,6,0,0,0,0,0,0,0,0,32
2023-07-28 11:30:00,18,6,0,10,3,2,0,0,0,0,0,0,0,0,39
2023-07-28 11:45:00,10,1,0,7,2,1,0,0,0,0,0,0,0,0,21
2023-07-28 12:00:00,22,7,0,10,7,8,0,0,0,0,0,0,0,0,54
2023-07-28 12:15:00,33,9,0,13,13,4,0,0,0,0,0,0,0,0,72
2023-07-28 12:30:00,52,21,0,17,16,11,0,0,0,0,0,0,0,0,117
2023-07-28 12:45:00,25,7,0,4,10,7,0,0,0,0,0,0,0,0,53
2023-07-28 13:00:00,54,26,0,12,19,16,0,0,0,0,0,0,0,0,127
2023-07-28 13:15:00,46,21,0,9,18,20,0,0,0,0,0,0,0,0,114
2023-07-28 13:30:00,48,18,0,14,15,11,0,0,0,0,0,0,0,0,106
2023-07-28 13:45:00,22,3,0,2,2,6,0,0,0,0,0,0,0,0,35
2023-07-28 14:00:00,19,4,0,3,4,3,0,0,0,0,0,0,0,0,33
2023-07-31 11:30:00,14,11,0,3,3,4,0,0,0,0,0,0,0,0,35
2023-07-31 11:45:00,9,3,0,6,2,1,0,0,0,0,0,0,0,0,21
2023-07-31 12:00:00,53,14,0,13,12,9,0,0,0,0,0,0,0,0,101
2023-07-31 12:15:00,61,20,2,18,11,18,0,0,0,0,2,0,0,0,132
2023-07-31 12:30:00,71,19,0,17,23,20,0,0,0,0,0,0,0,0,150
2023-07-31 12:45:00,46,17,1,16,16,15,0,0,0,0,1,0,0,0,112
2023-07-31 13:00:00,59,21,0,12,23,9,0,0,0,0,0,0,0,0,124
2023-07-31 13:15:00,63,15,1,18,9,19,0,0,0,0,0,0,0,0,125
2023-07-31 13:30:00,40,5,0,9,11,10,0,0,0,0,0,0,0,0,75
2023-07-31 13:45:00,18,6,0,4,7,3,0,0,0,0,0,0,0,0,38
2023-07-31 14:00:00,26,5,0,5,7,5,0,0,0,0,0,0,0,0,48
2023-08-01 11:30:00,11,6,0,3,3,4,0,0,0,0,0,0,0,0,27
2023-08-01 11:45:00,24,17,0,14,8,4,0,0,0,0,0,0,0,0,67
2023-08-01 12:00:00,42,22,0,17,8,13,0,0,0,0,0,0,0,0,102
2023-08-01 12:15:00,33,21,0,9,10,5,0,0,0,0,0,0,0,0,78
2023-08-01 12:30:00,89,42,0,36,44,20,0,0,0,0,0,0,0,0,231
2023-08-01 12:45:00,39,16,0,16,16,5,0,0,0,0,0,0,0,0,92
2023-08-01 13:00:00,74,20,0,23,36,13,0,0,0,0,0,0,0,0,166
2023-08-01 13:15:00,34,12,0,18,16,9,0,0,0,0,0,0,0,0,89
2023-08-01 13:30:00,43,17,0,11,22,9,0,0,0,0,0,0,0,0,102
2023-08-01 13:45:00,13,2,0,4,13,0,0,0,0,0,0,0,0,0,32
2023-08-01 14:00:00,13,3,0,3,8,1,0,0,0,0,0,0,0,0,28
2023-08-02 11:30:00,12,5,0,5,4,4,0,0,0,0,2,0,0,0,32
2023-08-02 11:45:00,5,4,1,5,2,2,0,0,0,0,1,0,0,0,20
2023-08-02 12:00:00,26,17,3,13,13,9,0,0,0,0,3,0,0,0,84
2023-08-02 12:15:00,46,37,7,19,17,11,0,0,0,0,4,0,0,1,142
2023-08-02 12:30:00,51,36,5,17,15,13,0,0,0,1,14,0,0,0,152
2023-08-02 12:45:00,34,20,4,13,8,11,0,0,0,1,4,0,0,0,95
2023-08-02 13:00:00,63,30,5,25,19,27,0,0,0,1,13,0,0,0,183
2023-08-02 13:15:00,38,13,3,18,11,12,0,0,0,1,8,0,0,0,104
2023-08-02 13:30:00,21,3,5,16,10,5,0,0,0,1,5,0,0,0,66
2023-08-02 13:45:00,21,10,4,4,6,2,0,0,0,1,4,0,0,0,52
2023-08-02 14:00:00,8,7,4,1,11,3,0,0,0,1,4,0,0,0,39
2023-08-03 11:30:00,12,6,0,4,4,3,0,0,0,0,1,0,0,0,30
2023-08-03 11:45:00,7,4,1,1,2,1,0,0,0,0,1,0,0,0,17
2023-08-03 12:00:00,25,14,2,11,4,10,0,0,0,0,2,0,0,0,68
2023-08-03 12:15:00,23,10,4,15,9,4,0,0,0,1,3,0,0,0,69
2023-08-03 12:30:00,33,15,0,17,12,9,0,0,0,0,0,0,0,0,86
2023-08-03 12:45:00,34,19,3,23,19,11,0,0,0,0,2,0,0,0,111
2023-08-03 13:00:00,36,25,4,18,16,7,0,0,0,0,4,0,0,0,110
2023-08-03 13:15:00,35,16,0,14,16,6,0,0,0,0,0,0,0,0,87
2023-08-03 13:30:00,47,19,5,19,17,12,0,0,0,0,4,0,0,0,123
2023-08-03 13:45:00,21,12,1,12,3,4,0,0,0,0,1,0,0,0,54
2023-08-03 14:00:00,12,7,0,3,6,7,0,0,0,0,0,0,0,0,35
2023-08-04 11:30:00,6,5,0,4,3,1,0,0,0,0,0,0,0,0,19
2023-08-04 11:45:00,10,1,0,4,5,4,0,0,0,0,0,0,0,0,24
2023-08-04 12:00:00,24,11,0,11,10,3,0,0,0,0,1,0,0,0,60
2023-08-04 12:15:00,37,13,0,16,17,3,0,0,0,0,0,0,0,0,86
2023-08-04 12:30:00,42,10,0,10,17,7,0,0,0,0,0,0,0,0,86
2023-08-04 12:45:00,28,16,0,11,15,9,0,0,0,0,0,0,0,0,79
2023-08-04 13:00:00,22,5,0,8,7,9,0,0,0,0,0,0,0,0,51
2023-08-04 13:15:00,26,13,0,8,11,6,0,0,0,0,0,0,0,0,64
2023-08-04 13:30:00,31,6,0,9,13,9,0,0,0,0,0,0,0,0,68
2023-08-04 13:45:00,23,7,0,6,13,3,0,0,0,0,0,0,0,0,52
2023-08-04 14:00:00,8,4,0,3,2,2,0,0,0,0,0,0,0,0,19
2023-08-07 11:30:00,15,7,0,6,9,1,0,0,0,0,0,0,0,0,38
2023-08-07 11:45:00,5,1,1,3,2,2,0,0,0,0,1,0,0,0,15
2023-08-07 12:00:00,21,13,3,3,12,8,0,0,0,0,3,0,0,0,63
2023-08-07 12:15:00,34,16,2,13,22,3,0,0,0,0,1,0,0,0,91
2023-08-07 12:30:00,35,15,3,5,18,8,0,0,0,0,2,0,0,0,86
2023-08-07 12:45:00,41,20,3,6,22,13,0,0,0,0,3,0,0,0,108
2023-08-07 13:00:00,15,13,1,5,17,4,0,0,0,0,0,0,0,0,55
2023-08-07 13:15:00,29,13,3,6,20,6,0,0,0,0,1,0,0,0,78
2023-08-07 13:30:00,33,8,2,7,15,6,0,0,0,0,2,0,0,0,73
2023-08-07 13:45:00,17,13,7,11,15,3,0,0,0,1,3,0,0,0,70
2023-08-07 14:00:00,3,1,1,1,2,1,0,0,0,0,1,0,0,0,10
2023-08-08 11:30:00,10,6,0,3,3,2,0,0,0,0,0,0,0,0,24
2023-08-08 11:45:00,27,14,0,4,6,5,0,0,0,0,0,0,0,0,56
2023-08-08 12:00:00,45,24,0,7,17,8,0,0,0,0,1,0,0,0,102
2023-08-08 12:15:00,51,27,0,12,17,7,0,0,0,0,1,0,0,0,115
2023-08-08 12:30:00,59,17,0,21,27,10,0,0,0,0,0,0,0,0,134
2023-08-08 12:45:00,72,27,0,26,27,21,0,0,0,0,1,0,0,0,174
2023-08-08 13:00:00,101,30,0,25,51,18,0,0,0,0,2,0,0,0,227
2023-08-08 13:15:00,74,31,0,18,27,17,0,0,0,0,0,0,0,0,167
2023-08-08 13:30:00,25,9,0,6,7,1,0,0,0,0,0,0,0,0,48
2023-08-08 13:45:00,14,7,0,2,3,3,0,0,0,0,1,0,0,0,30
2023-08-08 14:00:00,10,4,0,1,2,1,0,0,0,0,1,0,0,0,19
2023-08-09 11:30:00,17,12,4,6,7,7,0,0,0,1,3,0,0,0,57
2023-08-09 11:45:00,7,6,3,3,3,2,0,0,0,0,2,0,0,1,27
2023-08-09 12:00:00,19,9,6,9,8,7,0,0,0,1,5,0,0,0,64
2023-08-09 12:15:00,30,12,3,12,22,6,0,0,0,0,2,0,0,0,87
2023-08-09 12:30:00,30,19,5,7,15,6,0,0,0,0,3,0,0,0,85
2023-08-09 12:45:00,39,40,9,20,27,13,0,0,0,1,7,0,0,0,156
2023-08-09 13:00:00,54,28,9,17,32,19,0,0,0,1,8,0,0,0,168
2023-08-09 13:15:00,40,38,7,16,29,10,0,0,0,0,4,0,0,1,145
2023-08-09 13:30:00,44,28,8,24,27,19,0,0,0,0,4,0,0,1,155
2023-08-09 13:45:00,14,2,4,7,10,3,0,0,0,1,4,0,0,0,45
2023-08-09 14:00:00,6,2,0,2,1,3,0,0,0,0,0,0,0,0,14
